,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,pre_part,part_count,start_at,drama_key,main_actor1,main_actor2,original_work,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
344,都市伝説の女,8.4,7.7,7.4,7.5,6.9,7.4,7.3,-,-,-,-,-,-,-,-,7.51,2-4-0,9.7,2,2013/10/1,1310_EX_金23,長澤まさみ,溝端淳平,,,,,,,,,,,,,,,長澤まさみ,,,17,,12,17,22,22,22,16,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,7.514285714,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345,東京バンドワゴン,8.8,8.2,7.8,6.3,6.2,6.8,6.1,6.3,7.3,6.5,-,-,-,-,-,7.12,3-6-0,0,,2013/10/1,1310_NTV_土21,亀梨和也,多部未華子,小路幸也「東京バンドワゴン」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,7.03,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,ハニー・トラップ,7.5,6.6,7.8,6,4.2,7,6.4,5,5,4.5,-,-,-,-,-,6,2002/6/1,0,,2013/10/1,1310_CX_土23,AKIRA,小澤征悦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,安堂ロイド,19.2,15.2,13.2,10.3,11.5,11.4,11.2,10.7,10.3,12.6,-,-,-,-,-,12.78,2-7-0,0,,2013/10/1,1310_TBS_日21,木村拓哉,柴咲コウ,,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,4,7,12.56,36,33,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,名もなき毒,13.1,10.5,10.1,11.6,8.2,7.7,7.7,7.6,8.3,8.4,8.7,-,-,-,-,9.26,2004/5/1,0,,2013/7/1,1307_TBS_月20,小泉孝太郎,深田恭子,宮部みゆき「誰か　Somebody」「名もなき毒」,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,28,20,9.263636364,12,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,SUMMER NUDE,17.4,12.8,10.8,13.4,11.7,12,11.1,11.7,12.6,12.4,11.9,-,-,-,-,12.65,4-6-0,0,,2013/7/1,1307_CX_月21,山下智久,香里奈,,山下智久,,,13,23,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,香里奈,,,,,25,,,,,,,,13,,12.52727273,27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
350,救命病棟24時,17.7,15.9,14.9,15.7,14.9,13.2,14,11.3,13.7,14.2,-,-,-,-,-,14.62,4-5-0,19.2,5,2013/7/1,1307_CX_火21,松嶋菜々子,佐々木蔵之介,,,,,,,,,,,,,,,松嶋菜々子,,,3,8,1,5,12,14,21,22,18,19,佐々木蔵之介,,,,,,,,,,23,,,,,,,,,,,,,,,,3,,14.55,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,スターマン,10.5,9.6,8.5,8.2,7.3,8.1,9.6,8.1,7.8,6.9,-,-,-,-,-,8.5,2-7-0,0,,2013/7/1,1307_CX_火22,広末涼子,福士蒼汰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,Woman,13.9,11.3,11.4,13.9,12.6,14.7,13,13,14.9,14,16.4,-,-,-,-,13.58,2005/4/1,0,,2013/7/1,1307_NTV_水22,満島ひかり,田中裕子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.55454545,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,ショムニ2013,18.3,13.8,9.9,11.7,9.3,11.3,8.8,8.7,8.9,7.8,-,-,-,-,-,11.14,3-6-0,16.4,3,2013/7/1,1307_CX_水22,江角マキコ,ベッキー,安田弘之「ショムニ」,,,,,,,,,,,,,,江角マキコ,,,,,17,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,ぴんとこな,8.7,7.6,8.7,5.9,7.4,5.9,7,6.7,8.8,6.8,-,-,-,-,-,7.5,4-5-0,0,,2013/7/1,1307_TBS_木21,玉森裕太,中山優馬,嶋木あこ「ぴんとこな」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
355,DOCTORS2,19.6,16.6,16.8,15.7,18.8,15.9,18.5,20,21.7,-,-,-,-,-,-,18.32,5-3-0,14.8,2,2013/7/1,1307_EX_木21,沢村一樹,高嶋政伸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17777778,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,"Oh, My Dad!!",13.3,8.4,9.5,8.5,7.6,7.7,8.7,9.1,8.8,10.1,9.8,-,-,-,-,9.3,5-5-0,0,,2013/7/1,1307_CX_木22,織田裕二,田中奏生,,織田裕二,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.227272727,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
357,町医者ジャンボ！！,4.6,4.5,5.6,4.9,5.5,5.5,3.9,4.4,6,4,4.3,2.9,4,-,-,4.62,2006/5/1,0,,2013/7/1,1307_NTV_木23,眞木大輔,忽那汐里,こしのりょう「町医者ジャンボ！！」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.623076923,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,なるようになるさ。,16.9,13.9,12.7,11.8,11.7,12.1,11.6,13.1,11,12.5,11.8,-,-,-,-,13,3-7-0,0,,2013/7/1,1307_TBS_金22,舘ひろし,浅野温子,橋田壽賀子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64545455,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
359,警部補　矢部謙三2,8.8,7.9,8,6.2,5.7,5.8,7.9,7.1,-,-,-,-,-,-,-,7.17,3-4-0,10.7,2,2013/7/1,1307_EX_金23,生瀬勝久,池田鉄洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.175,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,斉藤さん2,15.5,13.1,10.6,10.5,11,9.7,12.2,14.5,13.1,12.9,-,-,-,-,-,12.4,3-6-0,15.6,2,2013/7/1,1307_NTV_土21,観月ありさ,桐谷美玲,小田ゆうあ「斉藤さん」,,,,,,,,,,,,,,観月ありさ,,,29,24,,,26,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,29,,12.31,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,山田くんと7人の魔女,6.9,7.3,5.2,5.7,6.9,6.3,6.6,5.5,-,-,-,-,-,-,-,6.3,4-3-0,0,,2013/7/1,1307_CX_土23,西内まりや,山本裕典,吉河美希「山田くんと7人の魔女」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,半沢直樹,19.4,21.8,22.9,27.6,29,29,30,32.9,35.9,42.2,-,-,-,-,-,28.74,8-0-1,0,,2013/7/1,1307_TBS_日21,堺雅人,上戸彩,池井戸潤「オレたちバブル入行組」「オレたち花のバブル組」,堺雅人,,,,,,30,2,5,13,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,上戸彩,,,4,3,,4,3,10,12,12,11,,,4,29.07,0,36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,確証,10.9,9.5,9.6,9.5,10,10.6,10,10,9.7,9.4,9.7,-,-,-,-,9.9,2004/5/1,0,,2013/4/1,1304_TBS_月20,高橋克実,榮倉奈々,今野敏「確証」,高橋克実,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榮倉奈々,,,,,,,,,,26,,,,,9.9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,ガリレオ,22.6,20.5,21.1,20.9,17.9,20.4,19.7,19.5,18.4,18.2,19.1,-,-,-,-,19.92,3-7-0,21.9,2,2013/4/1,1304_CX_月21,福山雅治,吉高由里子,東野圭吾「ガリレオの苦悩」「聖女の救済」「虚像の道化師 ガリレオ7」「禁断の魔術 ガリレオ8」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吉高由里子,,,,,,28,,26,,21,,,,,19.84545455,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,鴨、京都へ行く。,11.1,9.3,10.9,9.4,11.1,9.6,9.5,8.7,6.8,9.2,12.2,-,-,-,-,9.82,4-6-0,0,,2013/4/1,1304_CX_火21,松下奈緒,椎名桔平,,,,,,,,,,,,,,,松下奈緒,,,,23,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,幽かな彼女,11.8,10.2,10.7,11.6,11.5,11.4,11.8,11.5,10.1,11.9,14.1,-,-,-,-,11.51,5-5-0,0,,2013/4/1,1304_CX_火22,香取慎吾,杏,,香取慎吾,,,2,5,10,4,9,10,15,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,2,,11.50909091,38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
367,遺留捜査,14.6,9.8,10.8,10.4,12.8,11,10.6,10,13.3,-,-,-,-,-,-,11.48,3-5-0,12.5,3,2013/4/1,1304_EX_水21,上川隆也,斉藤由貴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47777778,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
368,雲の階段,9.2,9,9.4,8.3,8.7,8.1,9.4,9,9.6,11.8,-,-,-,-,-,9.25,5-4-0,0,,2013/4/1,1304_NTV_水22,長谷川博己,稲森いずみ,渡辺淳一「雲の階段」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
369,家族ゲーム,12,13.7,11.1,12.2,12.4,12.9,13.6,12.6,12.4,16.7,-,-,-,-,-,13,6-3-0,0,,2013/4/1,1304_CX_水22,櫻井翔,神木隆之介,本間洋平「家族ゲーム」,櫻井翔,,,1,1,3,2,3,3,2,4,3,6,,,,,,,,,,,,,,神木隆之介,,,,,,,,,,,,21,,,,,,,,,,,,,,1,,12.96,39,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
370,刑事110キロ,14.1,12.9,10.7,13,12.6,11.3,10,11.9,-,-,-,-,-,-,-,12.06,2-5-0,0,,2013/4/1,1304_EX_木20,石塚英彦,中村俊介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0625,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371,潜入探偵トカゲ,9.9,10.4,9.8,10,10.2,10.8,8.7,7.3,10.1,11.4,-,-,-,-,-,9.86,6-3-0,0,,2013/4/1,1304_TBS_木21,松田翔太,松岡昌宏,,,,,,,,,,,,,,,,,,,,,,,,,,,,松岡昌宏,,,,,,,,25,,30,27,29,,,,,,,,,,,,,,,,9.86,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
372,ダブルス　二人の刑事,15.8,11.6,10.4,10.9,11.6,10.1,11.7,10.8,12.9,-,-,-,-,-,-,11.88,4-4-0,0,,2013/4/1,1304_EX_木21,伊藤英明,坂口憲二,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75555556,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,ラスト・シンデレラ,13.3,14.4,14.4,14.5,14.9,15,15.7,14.8,15.9,16.1,17.8,-,-,-,-,15.17,2008/1/1,0,,2013/4/1,1304_CX_木22,篠原涼子,三浦春馬,,,,,,,,,,,,,,,篠原涼子,,,21,12,15,10,14,13,14,10,25,17,三浦春馬,,,30,,23,,20,,,,,,,,,,,,,,,,,,,21,30,15.16363636,19,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374,でたらめヒーロー,3.6,3.3,3.2,3.2,3.4,3.2,2.3,4,2.7,2.4,4.2,2.7,3,-,-,3.17,2004/7/1,0,,2013/4/1,1304_NTV_木23,佐藤隆太,塚本高史,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.169230769,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375,TAKE FIVE,12.3,10.5,10.5,11.1,8.6,8.6,9.8,8.7,9.5,11.1,-,-,-,-,-,10.17,2004/3/2,0,,2013/4/1,1304_TBS_金22,唐沢寿明,松雪泰子,,唐沢寿明,,,15,11,30,12,23,22,20,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,松雪泰子,,,,,30,,,,,,,,15,,10.07,25,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
376,お天気お姉さん,11.9,10.1,9.5,9.3,10.2,9.5,9.6,9.3,9.2,-,-,-,-,-,-,9.84,2-6-0,0,,2013/4/1,1304_EX_金23,武井咲,大倉忠義,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.844444444,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
377,35歳の高校生,14.7,12.9,15.1,14.7,12.9,12.1,11.3,12.7,9.9,13.1,14.7,-,-,-,-,13.29,4-6-0,0,,2013/4/1,1304_NTV_土21,米倉涼子,溝端淳平,,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,13.1,21,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,間違われちゃった男,8.8,6,5.3,5.6,5.8,5.1,7.5,5.8,5.2,5.8,6.3,-,-,-,-,6.11,5-5-0,0,,2013/4/1,1304_CX_土23,古田新太,中丸雄一,宅間孝行「ぴえろ」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.109090909,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,空飛ぶ広報室,14,13.5,11.6,11.2,10.6,13.4,12.1,12.1,12.5,11.7,15.3,-,-,-,-,12.65,2003/6/1,0,,2013/4/1,1304_TBS_日21,新垣結衣,綾野剛,有川浩「空飛ぶ広報室」,,,,,,,,,,,,,,新垣結衣,,,9,10,7,9,5,5,4,1,2,2,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,9,,12.54545455,31,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,ハンチョウ 6,11.1,11,9.8,10.3,10.9,11.3,12.3,9.9,11.6,10.3,-,-,-,-,-,10.85,5-4-0,11.2,6,2013/1/1,1301_TBS_月20,佐々木蔵之介,比嘉愛未,今野敏「神南署安積班」,佐々木蔵之介,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,ビブリア古書堂の事件手帖,14.3,12.2,12,11.6,11.5,11.7,10.2,10.4,11.5,11.1,8.1,-,-,-,-,11.4,3-7-0,0,,2013/1/1,1301_CX_月21,剛力彩芽,AKIRA,三上延「ビブリア古書堂の事件手帖」,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32727273,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,LAST HOPE,14.2,11.9,11.4,11.9,11.6,10.4,9.2,11.4,8.3,7.4,8.9,-,-,-,-,10.71,3-7-0,0,,2013/1/1,1301_CX_火21,相葉雅紀,多部未華子,,相葉雅紀,,,3,4,4,8,6,6,7,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,3,,10.6,37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
383,サキ,11.4,12.2,9.4,8,9.1,9.7,10.5,9.6,8.9,8.1,8.1,-,-,-,-,9.58,2004/5/1,0,,2013/1/1,1301_CX_火22,仲間由紀恵,三浦翔平,,,,,,,,,,,,,,,仲間由紀恵,,,2,5,4,7,10,3,9,7,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,9.545454545,38,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,シェアハウスの恋人,11.6,9.6,7.4,6.8,9.2,11.2,8.7,9.8,10.2,-,-,-,-,-,-,9.46,4-4-0,0,,2013/1/1,1301_NTV_水22,水川あさみ,大泉洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,大泉洋,,,,16,9,9,13,12,5,3,14,4,,,,,,,,,,,,,,,,9.388888889,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
385,あぽやん,9.7,8.4,8,7.4,7.6,8.1,9.4,8,10.1,10.7,-,-,-,-,-,8.77,5-4-0,0,,2013/1/1,1301_TBS_木21,伊藤淳史,桐谷美玲,新野剛志「あぽやん」「恋する空港　あぽやん2」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,8.74,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,おトメさん,13.6,12.1,10.6,9.3,10.4,10.7,10.9,11.4,13.6,-,-,-,-,-,-,11.46,5-3-0,0,,2013/1/1,1301_EX_木21,黒木瞳,相武紗季,,,,,,,,,,,,,,,黒木瞳,,,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11.4,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,最高の離婚,13.5,11,10.8,12.3,11.3,12.1,11.7,12.9,10.7,10.6,12.7,-,-,-,-,11.85,4-6-0,0,,2013/1/1,1301_CX_木22,瑛太,尾野真千子,,瑛太,,,,,21,28,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78181818,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,お助け屋★陣八,3.8,3.3,2.8,4.4,3.5,4,3.3,4.6,2.4,4.7,4,3.7,-,-,-,3.71,4-7-0,0,,2013/1/1,1301_NTV_木23,宮川大輔,小泉孝太郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,,28,3.708333333,0,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,夜行観覧車,11.7,12.2,12.3,10.8,11.6,9.8,11.4,10.8,11,13.9,-,-,-,-,-,11.55,6-3-0,0,,2013/1/1,1301_TBS_金22,鈴木京香,石田ゆり子,湊かなえ「夜行観覧車」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石田ゆり子,,,,,,,,,,20,8,10,,,11.55,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,信長のシェフ,11.6,9.9,10.1,11.3,10.9,10.7,11.8,10.3,11,-,-,-,-,-,-,10.84,4-4-0,0,,2013/1/1,1301_EX_金23,玉森裕太,及川光博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.84444444,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
391,泣くな、はらちゃん,12.9,10.3,9.7,9.3,9.7,11,9.3,9.9,9.3,10.3,-,-,-,-,-,10.24,4-5-0,0,,2013/1/1,1301_NTV_土21,長瀬智也,麻生久美子,,長瀬智也,,,17,25,22,10,14,14,9,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,10.17,23,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,カラマーゾフの兄弟,7.4,7.3,8.5,6.4,6.3,6.5,5,5.6,4.4,5.1,6.3,-,-,-,-,6.25,5-5-0,0,,2013/1/1,1301_CX_土23,市原隼人,斎藤工,フョードル・ドストエフスキー「カラマーゾフの兄弟」,,,,,,,,,,,,,,,,,,,,,,,,,,,斎藤工,,,,,,,,,,,30,,,,,,,,,,,,,,,,,6.254545455,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
