,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,start_at,drama_key,main_actor1,main_actor2,original_work,pre_part,part_count,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,pre_slot_vr_average,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
219,掟上今日子の備忘録,12.9,10.3,10.9,10.2,8.8,7.6,9.3,7.2,9.2,10.5,-,-,-,-,-,9.78,4-5-0,2015-10-01,1510_NTV_土21,新垣結衣,岡田将生,西尾維新「掟上今日子の備忘録」「掟上今日子の推薦文」「掟上今日子の挑戦状」,0.0,0.0,,,,,,,,,,,,,,新垣結衣,,,9,10,7,9,5,5,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.690000000000001,7.98,31.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,下町ロケット,16.1,17.8,18.6,17.1,20.2,17.8,17.9,20.4,18.2,22.3,-,-,-,-,-,18.54,6-3-0,2015-10-01,1510_TBS_日21,阿部寛,土屋太鳳,池井戸潤「下町ロケット」,0.0,0.0,阿部寛,,,11,3,1,1,1,1,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,土屋太鳳,,,,,,,,,,19,13,24,11.0,,18.64,9.08,29.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,エンジェル・ハート,12.5,10.0,8.1,10.3,8.6,7.1,9,8.5,7.8,-,-,-,-,-,-,9.29,2-6-0,2015-10-01,1510_NTV_日22,上川隆也,三吉彩花,北条司「エンジェル・ハート」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.100000000000001,11.55,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,恋仲,9.8,9.9,11.9,10.8,11.8,9.5,10.6,10.9,11.5,-,-,-,-,-,-,10.74,6-2-0,2015-07-01,1507_CX_月21,福士蒼汰,本田翼,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.744444444444445,12.55,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,HEAT,6.6,3.9,4.2,3.4,3.4,2.8,3.1,3.3,3.9,-,-,-,-,-,-,4.12,2004/3/1,2015-07-01,1507_CX_火22,AKIRA,栗山千明,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8444444444444446,4.78,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,ホテルコンシェルジュ,9.4,8.5,8.9,8.2,7.9,8.2,6.7,8.4,6.5,6.4,-,-,-,-,-,7.95,3-6-0,2015-07-01,1507_TBS_火22,西内まりや,三浦翔平,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910000000000001,8.82,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,花咲舞が黙ってない,14.7,12.9,14.7,14.1,13.6,14.3,15.6,14.2,15,15.1,14.8,-,-,-,-,14.47,5-5-0,2015-07-01,1507_NTV_水22,杏,上川隆也,池井戸潤「不祥事」,16.0,2.0,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.454545454545455,12.73,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,リスクの神様,7.0,6.0,5.7,5.0,4.8,4.9,3.9,4.7,3.7,4.7,-,-,-,-,-,5.09,3-6-0,2015-07-01,1507_CX_水22,堤真一,戸田恵梨香,,0.0,0.0,堤真一,,,,,19,17,24,23,22,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,戸田恵梨香,,,25,,,,,,,,21,11,,25.0,5.040000000000001,6.71,0.0,15.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,37.5℃の涙,7.2,6.3,6.1,5.5,5.6,5.3,5.9,6.2,5.8,7.5,-,-,-,-,-,6.17,4-5-0,2015-07-01,1507_TBS_木21,蓮佛美沙子,成宮寛貴,椎名チカ「37.5℃の涙」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,6.48,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,エイジハラスメント,9.7,9.1,9.2,8.0,9,7.7,8.4,9,9.4,-,-,-,-,-,-,8.86,5-3-0,2015-07-01,1507_EX_木21,武井咲,稲森いずみ,内館牧子「エイジハラスメント」,0.0,0.0,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.833333333333334,14.82,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,探偵の探偵,11.9,7.5,8.7,8.7,7.4,6.5,8.2,5.4,8.3,7.2,8.4,-,-,-,-,8.11,2004/5/1,2015-07-01,1507_CX_木22,北川景子,川口春奈,松岡圭祐「探偵の探偵」,0.0,0.0,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.018181818181818,8.49,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,婚活刑事,4.9,2.8,4.3,3.3,5.7,3.4,3.4,4,4.2,3.9,3.7,3.8,-,-,-,3.95,2005/5/1,2015-07-01,1507_NTV_木23,伊藤歩,小池徹平,安道やすみち「婚活刑事」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9499999999999997,4.02,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,表参道高校合唱部！,6.6,6.9,5.6,5.6,4.8,4.6,7.4,6.2,5.4,5.9,-,-,-,-,-,5.92,2003/5/1,2015-07-01,1507_TBS_金22,芳根京子,志尊淳,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,8.61,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,民王,8.5,7.0,4.8,6.6,6.3,8.1,7.3,8.5,-,-,-,-,-,-,-,7.14,3-4-0,2015-07-01,1507_EX_金23,遠藤憲一,菅田将暉,池井戸潤「民王」,0.0,0.0,遠藤憲一,,,,,,,,,,,26,18,,,,,,,,,,,,,,菅田将暉,,,,,,,,,,18,16,13,,,,,,,,,,,,,,,,7.137499999999999,6.08,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233,ど根性ガエル,13.1,8.5,6.4,8.7,7,7,6.3,6.3,7.1,8,-,-,-,-,-,7.98,2003/4/2,2015-07-01,1507_NTV_土21,松山ケンイチ,満島ひかり,吉沢やすみ「ど根性ガエル」,0.0,0.0,松山ケンイチ,,,,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.839999999999999,9.33,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,ナポレオンの村,12.7,7.4,9.1,8.5,7.9,10.2,6.9,-,-,-,-,-,-,-,-,9.08,2-4-0,2015-07-01,1507_TBS_日21,唐沢寿明,麻生久美子,高野誠鮮「ローマ法王に米を食べさせた男　過疎の村を救ったスーパー公務員は何をしたか？」,0.0,0.0,唐沢寿明,,,15,11,30,12,23,22,20,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,8.957142857142857,14.94,25.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,デスノート,16.9,12.3,8.7,10.6,8.2,10.2,11.6,11.4,11.7,11.4,14.1,-,-,-,-,11.55,5-5-0,2015-07-01,1507_NTV_日22,窪田正孝,山賢人,大場つぐみ、小畑健「DEATH NOTE」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.554545454545455,8.78,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,ようこそ、わが家へ,13.0,11.4,12.0,10.0,11.9,12.3,13.4,13.2,12.8,15,-,-,-,-,-,12.55,5-4-0,2015-04-01,1504_CX_月21,相葉雅紀,沢尻エリカ,池井戸潤「ようこそ、わが家へ」,0.0,0.0,相葉雅紀,,,3,4,4,8,6,6,7,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,12.5,12.54,37.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
237,戦う！書店ガール,6.2,6.4,4.6,4.7,5,3.6,3.3,3.7,4.7,-,-,-,-,-,-,4.78,5-3-0,2015-04-01,1504_CX_火22,渡辺麻友,稲森いずみ,碧野圭「書店ガール」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68888888888889,13.41,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,マザー・ゲーム,9.8,8.7,7.3,8.5,7.7,8.3,9.5,9,8.6,10.5,-,-,-,-,-,8.82,4-5-0,2015-04-01,1504_TBS_火22,木村文乃,竜雷太,,0.0,0.0,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,5.85,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,Dr.倫太郎,13.9,13.2,13.7,13.9,10.8,12.6,12.3,11,12.7,13,-,-,-,-,-,12.73,5-4-0,2015-04-01,1504_NTV_水22,堺雅人,蒼井優,,0.0,0.0,堺雅人,,,,,,30,2,5,13,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,蒼井優,,,26,25,,,,,,,,,,26.0,12.709999999999999,14.26,0.0,14.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,心がポキッとね,10.4,7.5,7.5,7.8,5.3,6.1,5.2,5.1,5.3,5.7,-,-,-,-,-,6.71,2004/4/1,2015-04-01,1504_CX_水22,阿部サダヲ,水原希子,,0.0,0.0,阿部サダヲ,,,,,7,11,11,16,14,9,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.589999999999999,7.68,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,ヤメゴク,9.1,6.7,6.0,6.2,6.4,6.1,5.2,5.8,6.2,6.2,-,-,-,-,-,6.48,2004/4/1,2015-04-01,1504_TBS_木21,大島優子,北村一輝,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.390000000000001,6.63,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,アイムホーム,16.7,14.0,13.5,12.6,14.5,13.2,13.1,13.4,16.5,19,-,-,-,-,-,14.82,4-5-0,2015-04-01,1504_EX_木21,木村拓哉,上戸彩,石坂啓「アイムホーム」,0.0,0.0,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上戸彩,,,4,3,,4,3,10,12,12,11,,4.0,4.0,14.65,14.38,36.0,36.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
243,医師たちの恋愛事情,10.3,8.6,8.4,8.4,8.3,8.3,8,9.3,7,8.2,8,-,-,-,-,8.49,2002/6/2,2015-04-01,1504_CX_木22,斎藤工,石田ゆり子,,0.0,0.0,斎藤工,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,石田ゆり子,,,,,,,,,,20,8,10,,,8.436363636363636,9.34,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,恋愛時代,4.4,4.3,3.0,5.5,3.4,4,3.6,4.3,4.7,3.9,2.9,4.2,-,-,-,4.02,5-6-0,2015-04-01,1504_NTV_木23,比嘉愛未,満島真之介,野沢尚「恋愛時代」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.016666666666667,4.42,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245,アルジャーノンに花束を,11.5,7.9,8.8,9.4,10.8,7.4,6.7,7.8,7.8,7.2,-,-,-,-,-,8.61,2004/4/1,2015-04-01,1504_TBS_金22,山下智久,栗山千明,ダニエル・キイス、小尾芙佐訳「アルジャーノンに花束を」,0.0,0.0,山下智久,,,13,23,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,8.530000000000001,10.42,27.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,天使と悪魔,6.4,5.5,6.3,6.6,6.6,6.8,5.8,5.7,5,-,-,-,-,-,-,6.08,2003/4/1,2015-04-01,1504_EX_金23,剛力彩芽,渡部篤郎,,0.0,0.0,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0777777777777775,7.14,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247,ドS刑事,12.7,8.0,11.0,9.0,11.1,10.1,7.2,7.2,8.8,8.4,8.8,-,-,-,-,9.33,2004/5/1,2015-04-01,1504_NTV_土21,多部未華子,大倉忠義,七尾与史「ドS刑事」,0.0,0.0,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.27,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,天皇の料理番,15.1,11.4,12.0,12.7,14.5,14.1,14.9,15.3,16.7,16.1,16.8,17.7,-,-,-,14.94,8-3-0,2015-04-01,1504_TBS_日21,佐藤健,黒木華,杉森久英「天皇の料理番」,0.0,0.0,佐藤健,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.775,10.31,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,ワイルド・ヒーローズ,9.7,10.2,8.4,9.2,7.9,8.7,8.2,8.7,8.2,8.1,-,-,-,-,-,8.78,4-5-0,2015-04-01,1504_NTV_日22,TAKAHIRO,青柳翔,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73,9.345783132530123,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,警部補・杉山真太郎,9.8,6.3,7.2,6.1,5.4,8.7,7,7.1,7.4,6.1,7,-,-,-,-,7.33,5-5-0,2015-01-01,1501_TBS_月20,谷原章介,要潤,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,8.19,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,デート,14.8,13.6,11.0,12.4,11.1,11.6,10.4,13.9,12.3,13.5,-,-,-,-,-,12.54,4-5-0,2015-01-01,1501_CX_月21,杏,長谷川博己,,0.0,0.0,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46,12.46,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,ゴーストライター,10.5,9.2,8.7,7.6,7,7.9,8.9,8.6,8.7,9.2,-,-,-,-,-,8.68,4-5-0,2015-01-01,1501_CX_火21,中谷美紀,水川あさみ,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.629999999999999,8.88,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,銭の戦争,14.1,11.9,12.1,13.1,12.6,11.9,14.4,12.6,14,13.9,15.4,-,-,-,-,13.41,5-5-0,2015-01-01,1501_CX_火22,草剛,大島優子,パク・イングォン「銭の戦争」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.272727272727273,10.34,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
254,まっしろ,7.9,7.8,5.7,5.1,5.4,5.9,4.6,4.9,5.4,5.2,-,-,-,-,-,5.85,4-5-0,2015-01-01,1501_TBS_火22,堀北真希,柳楽優弥,,0.0,0.0,,,,,,,,,,,,,,堀北真希,,,15,14,5,2,2,2,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,5.79,6.14,25.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,○○妻,14.4,15.2,13.9,15.2,14.7,13.3,14.3,12.9,13.9,14.7,-,-,-,-,-,14.26,5-4-0,2015-01-01,1501_NTV_水22,柴咲コウ,東山紀之,,0.0,0.0,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,14.25,16.01,33.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
256,残念な夫。,9.4,8.0,7.4,7.6,6.3,7.7,6.8,8.5,7.6,7,-,-,-,-,-,7.68,3-6-0,2015-01-01,1501_CX_水22,玉木宏,倉科カナ,,0.0,0.0,玉木宏,,,22,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,7.63,6.65,18.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,美しき罠,6.0,7.2,7.5,5.8,4.6,7.5,7.4,6.1,5.9,8.5,-,-,-,-,-,6.63,4-5-0,2015-01-01,1501_TBS_木21,田中麗奈,若村麻由美,岡部えつ「残花繚乱」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65,6.38,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,DOCTORS3,14.6,14.6,14.4,13.3,16.9,14.3,12.5,13.2,15.3,-,-,-,-,-,-,14.38,2003/4/1,2015-01-01,1501_EX_木21,沢村一樹,高嶋政伸,,18.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.344444444444447,22.94,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,問題のあるレストラン,11.3,8.4,8.1,8.9,8.6,10,9.5,10.4,9,8.7,-,-,-,-,-,9.34,3-6-0,2015-01-01,1501_CX_木22,真木よう子,東出昌大,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.290000000000003,11.28,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,五つ星ツーリスト,3.9,5.0,4.3,4.6,4.2,5.3,5.2,4.4,3.4,3.9,3.7,5.1,-,-,-,4.42,5-6-0,2015-01-01,1501_NTV_木23,渡辺直美,山本裕典,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.416666666666667,4.19,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,ウロボロス,11.5,12.0,10.4,9.8,10.1,9.2,10.6,9.6,9.4,11.3,-,-,-,-,-,10.42,4-5-0,2015-01-01,1501_TBS_金22,生田斗真,小栗旬,神崎裕也「ウロボロス　警察ヲ裁クハ我ニアリ」,0.0,0.0,生田斗真,,,,,,24,,24,30,,17,15,,,,,,,,,,,,,,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,7.0,10.389999999999999,9.02,0.0,33.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
262,セカンド・ラブ,8.2,7.4,6.3,7.3,7.1,7.4,6.3,-,-,-,-,-,-,-,-,7.14,2-4-0,2015-01-01,1501_EX_金23,亀梨和也,深田恭子,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,20.0,7.1428571428571415,7.64,0.0,20.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
263,学校のカイダン,9.0,10.6,8.4,10.6,8.7,10.3,9.5,7.6,9.8,8.3,-,-,-,-,-,9.27,4-5-0,2015-01-01,1501_NTV_土21,広瀬すず,神木隆之介,,0.0,0.0,,,,,,,,,,,,,,広瀬すず,,,,,,,,,15,11,10,7,神木隆之介,,,,,,,,,,,,21,,,,,,,,,,,,,,,,9.279999999999998,10.16,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,流星ワゴン,11.1,11.7,11.1,9.6,8.3,9,9,11,10.1,11.2,-,-,-,-,-,10.31,2004/4/1,2015-01-01,1501_TBS_日21,西島秀俊,香川照之,重松清「流星ワゴン」,0.0,0.0,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,香川照之,,,,31,,15,15,11,,,13,10,,,,,,,,,,,,,,,,10.209999999999999,7.65,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,SAKURA,9.9,10.0,8.5,8.4,8.1,7.6,7.7,6.2,8,5.8,-,-,-,-,-,8.19,3-6-0,2014-10-01,1410_TBS_月20,仲間由紀恵,佐藤隆太,,0.0,0.0,,,,,,,,,,,,,,仲間由紀恵,,,2,5,4,7,10,3,9,7,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,8.02,7.5,38.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
