edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	doc_path	csr_title	csr_path	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E03267	75080	9140001017351	株式会社Ｇ‐７ホールディングス	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005AH0	有価証券報告書－第40期(平成26年4月1日－平成27年3月31日)	docs/S1005AH0.xbrl				1	1	27	12	1.33364E7	8.8261001E10	2.30599987E9	2.512E9	1.272E9	3.23389993E10	1.24039997E10	1.24039997E10	3.65E8	30.0	104.59	1019.17			3.21980006E10	1.20015002E10	1.20015002E10		10.6	7.8	2.61	2.85	38.36	28.69	3.04	1000.0	1995.0	976.0	1540.0	1005.0
E03268	75120	4430001015958	イオン北海道株式会社	2014	FY	2015-05-25	2014-03-01	2015-02-28	S1004R2M	有価証券報告書－第37期(平成26年3月1日－平成27年2月28日)	docs/S1004R2M.xbrl				0	1	27	12	1.00189016E8	1.56182004E11	8.08E9	7.7650002E9	4.14099994E9	8.7183E10	3.03210004E10	3.02329999E10	9.94E8	10.0	39.85	290.89			8.6986498E10	2.87254999E10	2.8649001E10		14.45	8.93	5.17	4.97	34.68	24.0	3.46	718.0	724.0	491.0	552.0	613.8333
E03268	75120	4430001015958	イオン北海道株式会社	2014	FY	2015-05-25	2014-03-01	2015-02-28	S1004R2M	有価証券報告書－第37期(平成26年3月1日－平成27年2月28日)	docs/S1004R2M.xbrl				0	1	27	12	1.00189016E8	1.56182004E11	8.08E9	7.7650002E9	4.14099994E9	8.7183E10	3.03210004E10	3.02329999E10	9.94E8	10.0	39.85	290.89			8.6986498E10	2.87254999E10	2.8649001E10		14.45	8.93	5.17	4.97	34.68	24.0	3.46	718.0	724.0	491.0	552.0	613.8333
E03269	75090	9020001007018	アイエーグループ株式会社	2014	FY	2015-06-23	2014-04-01	2015-03-31	S1005175	有価証券報告書－第32期(平成26年4月1日－平成27年3月31日)	docs/S1005175.xbrl				0	6	27	12	1.01268E7	2.008E9	2.4E7	4.22E8	4.01E8	1.48359997E10	6.7629998E9	6.7629998E9	2.03E8	24.0	47.01	807.63			1.47314995E10	6.7939999E9	6.7939999E9		5.9	2.86	1.2	21.02	45.59	50.62	2.99	800.0	850.0	688.0	781.0	782.0
E03270	75130	2060001001667	株式会社コジマ	2014	FY	2015-11-25	2014-09-01	2015-08-31	S1006F14	有価証券報告書－第53期(平成26年9月1日－平成27年8月31日)	docs/S1006F14.xbrl				0	1	27	12	7.791272E7	2.26124005E11	9.04E8	1.22499994E9	6.3459999E9	1.06240999E11	3.6586E10	3.6586E10	0.0	0.0	81.46	469.58			1.11279997E11	3.9901999E10	3.9901999E10		15.9	1.1	0.4	0.54	34.44		0.0	298.0	426.0	271.0	278.0	315.0
E03270	75130	2060001001667	株式会社コジマ	2014	FY	2015-11-25	2014-09-01	2015-08-31	S1006F14	有価証券報告書－第53期(平成26年9月1日－平成27年8月31日)	docs/S1006F14.xbrl				0	1	27	12	7.791272E7	2.26124005E11	9.04E8	1.22499994E9	6.3459999E9	1.06240999E11	3.6586E10	3.6586E10	0.0	0.0	81.46	469.58			1.11047999E11	3.97155E10	3.97155E10		15.98	1.1	0.4	0.54	34.44		0.0	298.0	426.0	271.0	278.0	315.0
E03271	75140	9200001004384	株式会社　ヒマラヤ	2014	FY	2015-11-25	2014-09-01	2015-08-31	S1006FV9	有価証券報告書－第40期(平成26年9月1日－平成27年8月31日)	docs/S1006FV9.xbrl				0	1	27	12	1.2320787E7	6.4441E10	2.488E9	2.58599987E9	1.406E9	3.6299002E10	1.53479997E10	1.53479997E10	2.46E8	20.0	114.2	1245.78			3.5394998E10	1.46365E10	1.46365E10		9.61	7.31	3.86	4.01	42.28	17.5	1.68	995.0	1228.0	970.0	1082.0	992.5
E03272	75150	3470001003902	株式会社マルヨシセンター	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004T1F	有価証券報告書－第55期(平成26年3月1日－平成27年2月28日)	docs/S1004T1F.xbrl				0	2	27	12	8749990.0	4.1157001E10	6.7E8	4.98E8	8.8E7	1.9168E10	2.48999987E9	2.48999987E9	2.4E7	3.0	10.86	307.82			1.90904996E10	2.45950003E9	2.45950003E9		3.58	2.61	1.63	1.21	12.99	27.27	0.98	390.0	570.0	362.0	387.0	397.5
E03273	75160	3120101003135	コーナン商事株式会社	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004SKP	有価証券報告書－第38期(平成26年3月1日－平成27年2月28日)	docs/S1004SKP.xbrl				0	1	27	12	3.4682112E7	2.80315986E11	1.18369997E10	9.9379999E9	5.544E9	2.8679399E11	8.8032002E10	8.8032002E10	1.21299994E9	35.0	159.97	2538.31			2.7890149E11	8.5638996E10	8.5638996E10		6.47	3.56	4.22	3.55	30.7	21.88	1.42	1355.0	1818.0	1274.0	1700.0	1335.0
E03273	75160	3120101003135	コーナン商事株式会社	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004SKP	有価証券報告書－第38期(平成26年3月1日－平成27年2月28日)	docs/S1004SKP.xbrl				0	1	27	12	3.4682112E7	2.80315986E11	1.18369997E10	9.9379999E9	5.544E9	2.8679399E11	8.8032002E10	8.8032002E10	1.21299994E9	35.0	159.97	2538.31			2.7890149E11	8.5638996E10	8.5638996E10		6.47	3.56	4.22	3.55	30.7	21.88	1.42	1355.0	1818.0	1274.0	1700.0	1335.0
E03274	75200	8012801001936	株式会社エコス	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004SWZ	有価証券報告書－第50期(平成26年3月1日－平成27年2月28日)	docs/S1004SWZ.xbrl				0	1	27	12	1.0018917E7	7.1194001E10	1.12899994E9	2.04899994E9	9.35E8	2.7151999E10	7.0759997E9	6.7779999E9	1.37E8	15.0	103.1	740.4			2.62874993E10	6.7765002E9	6.4839997E9		14.42	7.79	1.59	2.88	24.96	14.65	2.02	880.0	1869.0	875.0	1535.0	956.6667
E03275	75220	4010801012908	ワタミ株式会社	2014	FY	2015-06-23	2014-04-01	2015-03-31	S1005060	有価証券報告書－第29期(平成26年4月1日－平成27年3月31日)	docs/S1005060.xbrl				0	1	27	12	4.168678E7	4.3719997E9	1.914E9	2.05900006E9	1.23899996E10	3.42420009E10	1.10479995E10	1.06649999E10	0.0	0.0	331.81	285.59			4.0506499E10	1.74065009E10	1.70255002E10		72.77	5.08	43.78	47.1	31.15		0.0	1116.0	1305.0	754.0	799.0	1021.1667
E03276	75230	7010701024331	アールビバン株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10054WK	有価証券報告書－第31期(平成26年4月1日－平成27年3月31日)	docs/S10054WK.xbrl				0	6	27	12	1.5463816E7	3.74899994E9	2.95E8	6.65E8	3.43E8	1.49580001E10	1.11289999E10	1.11289999E10	4.57E8	35.0	26.26	851.05			1.42290002E10	1.12304998E10	1.12304998E10		3.05	4.67	7.87	17.74	74.4	133.24	4.07	626.0	820.0	300.0	551.0	451.8889
E03278	75240	2120001013697	マルシェ株式会社	2014	FY	2015-06-15	2014-04-01	2015-03-31	S1004XJ2	有価証券報告書－第43期(平成26年4月1日－平成27年3月31日)	docs/S1004XJ2.xbrl				0	1	27	12	8550400.0	1.0208E10	8.7E7	1.43E8	1.88E8	6.1639997E9	3.8E9	3.8E9	1.0E8	12.0	22.47	452.5			6.0915E9	3.72999987E9	3.72999987E9		5.04	2.35	0.85	1.4	61.65	53.19	2.68	876.0	928.0	812.0	851.0	882.75
E03278	75240	2120001013697	マルシェ株式会社	2014	FY	2015-06-15	2014-04-01	2015-03-31	S1004XJ2	有価証券報告書－第43期(平成26年4月1日－平成27年3月31日)	docs/S1004XJ2.xbrl				0	1	27	12	8550400.0	1.0208E10	8.7E7	1.43E8	1.88E8	6.1639997E9	3.8E9	3.8E9	1.0E8	12.0	22.47	452.5			6.0915E9	3.72999987E9	3.72999987E9		5.04	2.35	0.85	1.4	61.65	53.19	2.68	876.0	928.0	812.0	851.0	882.75
E03279	75330	5290001017679	株式会社グリーンクロス	2014	FY	2015-07-30	2014-05-01	2015-04-30	S1005IMU	有価証券報告書－第44期(平成26年5月1日－平成27年4月30日)	docs/S1005IMU.xbrl																																					
E03280	75320	7013201016303	株式会社パン・パシフィック・インターナショナルホールディングス	2014	FY	2015-09-25	2014-07-01	2015-06-30	S1005YR5	有価証券報告書－第35期(平成26年7月1日－平成27年6月30日)	docs/S1005YR5.xbrl				0	1	27	12	1.5791896E8	9.296E9	5.2099999E9	5.2489999E9	4.4300001E9	2.10609996E11	7.3783001E10	7.377E10	3.156E9	40.0	28.15	467.14			1.99292994E11	7.2133001E10	7.2126497E10		6.14	2.63	56.05	56.47	35.03	71.24	4.38	8280.0	10980.0	4085.0	4275.0	6644.5835
E03281	78720	7010401094724	エステールホールディングス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005A4X	有価証券報告書－第57期(平成26年4月1日－平成27年3月31日)	docs/S1005A4X.xbrl				0	1	19	12	1.1459223E7	2.81319997E10	1.35699994E9	1.27900006E9	9.01E8	3.25750006E10	1.28819999E10	1.28819999E10	3.01E8	27.0	80.82	1154.76			3.25750006E10	1.28819999E10	1.28819999E10		6.99	3.93	4.82	4.55	39.55	33.41	2.34	888.0	910.0	700.0	732.0	779.4167
E03283	22940	7190001012102	株式会社柿安本店	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004SBH	有価証券報告書－第47期(平成26年3月1日－平成27年2月28日)	docs/S1004SBH.xbrl				0	6	4	12	1.24467E7	4.3259998E10	2.43100006E9	2.48E9	1.264E9	1.90829998E10	1.36260004E10	1.36260004E10	4.97E8	42.0	106.76	1150.29			1.84945009E10	1.32035E10	1.32035E10		9.57	13.41	5.62	5.73	71.4	39.32	3.76	1911.0	2036.0	1712.0	1987.0	1881.5
E03286	75440	5020001027135	株式会社スリーエフ	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004SOV	有価証券報告書－第34期(平成26年3月1日－平成27年2月28日)	docs/S1004SOV.xbrl				0	2	27	12	7707095.0	2.09569997E10	3.67E8	2.5E8	1.19E8	1.56519997E10	3.87900006E9	3.87900006E9	2.2E7	3.0	15.73	512.22			1.48749998E10	3.8294999E9	3.8294999E9		3.11	1.68	1.75	1.19	24.78	18.49	0.57	401.0	509.0	382.0	395.0	404.5
E03287	75450	6140001060486	株式会社西松屋チェーン	2014	FY	2015-05-13	2014-02-21	2015-02-20	S1004NE3	有価証券報告書－第59期(平成26年2月21日－平成27年2月20日)	docs/S1004NE3.xbrl				0	1	27	12	6.9588856E7	1.28526E11	5.312E9	5.512E9	3.25500006E9	8.9499001E10	5.3547E10	5.3430002E10	1.254E9	19.0	49.34	815.48			8.0117998E10	5.2992E10	5.2794999E10		6.17	6.88	4.13	4.29	59.7	38.53	2.37	979.0	1285.0	904.0	1051.0	940.0
E03287	75450	6140001060486	株式会社西松屋チェーン	2014	FY	2015-05-13	2014-02-21	2015-02-20	S1004NE3	有価証券報告書－第59期(平成26年2月21日－平成27年2月20日)	docs/S1004NE3.xbrl				0	1	27	12	6.9588856E7	1.28526E11	5.312E9	5.512E9	3.25500006E9	8.9499001E10	5.3547E10	5.3430002E10	1.254E9	19.0	49.34	815.48			8.0117998E10	5.2992E10	5.2794999E10		6.17	6.88	4.13	4.29	59.7	38.53	2.37	979.0	1285.0	904.0	1051.0	940.0
E03289	45580	2180001091837	株式会社中京医薬品	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100526D	有価証券報告書－第37期(平成26年4月1日－平成27年3月31日)	docs/S100526D.xbrl				0	6	8	12	1.1660734E7	6.0179999E9	2.67E8	2.53E8	1.82E8	4.9660001E9	1.84300006E9	1.84300006E9	4.2E7	5.0	22.21	223.2			5.0025001E9	1.94499994E9	1.94499994E9		9.36	5.06	4.44	4.2	37.11		2.16	295.0	310.0	276.0	292.0	292.6
E03289	45580	2180001091837	株式会社中京医薬品	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100526D	有価証券報告書－第37期(平成26年4月1日－平成27年3月31日)	docs/S100526D.xbrl				0	6	8	12	1.1660734E7	6.0179999E9	2.67E8	2.53E8	1.82E8	4.9660001E9	1.84300006E9	1.84300006E9	4.2E7	5.0	22.21	223.2			5.0025001E9	1.94499994E9	1.94499994E9		9.36	5.06	4.44	4.2	37.11		2.16	295.0	310.0	276.0	292.0	292.6
E03291	75500	2010401045277	株式会社ゼンショーホールディングス	2014	FY	2015-06-22	2014-04-01	2015-03-31	S10050KE	有価証券報告書－第33期(平成26年4月1日－平成27年3月31日)	docs/S10050KE.xbrl				0	1	27	12	1.486E8	2.33112994E11	4.116E9	7.1609999E9	4.5880003E9	2.80819007E11	5.2051001E10	5.2051001E10	0.0	0.0	30.88	350.34			2.71044002E11	5.4719001E10	5.4719001E10		8.38	2.64	1.77	3.07	18.54		0.0	993.0	1568.0	973.0	1522.0	1063.0
E03293	75540	2380001005074	株式会社幸楽苑ホールディングス	2014	FY	2015-06-19	2014-04-01	2015-03-31	S1004Z46	有価証券報告書－第45期(平成26年4月1日－平成27年3月31日)	docs/S1004Z46.xbrl				0	1	27	12	1.6576941E7	3.7418E10	7.85E8	9.53E8	3.35E8	2.51239997E10	9.8130002E9	9.7939999E9	3.24E8	20.0	20.73	600.44			2.42020004E10	9.6085002E9	9.5855002E9		3.49	3.94	2.1	2.55	38.98	96.72	3.37	1601.0	1759.0	1375.0	1578.0	1551.8
E03294	75610	4120001036085	株式会社ハークスレイ	2014	FY	2015-06-24	2014-04-01	2015-03-31	S1004XF4	有価証券報告書－第37期(平成26年4月1日－平成27年3月31日)	docs/S1004XF4.xbrl				0	1	27	12	1.1025032E7	1.93999995E10	5.45E8	7.36E8	3.51E8	1.97739991E10	1.07379999E10	1.07349996E10	3.29E8	33.0	35.15	1074.44			2.01275003E10	1.06634998E10	1.06619996E10		3.29	3.66	2.81	3.79	54.29	93.73	3.09	962.0	1736.0	947.0	1433.0	986.0
E03295	75620	9030001000302	株式会社安楽亭	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059FQ	有価証券報告書－第37期(平成26年4月1日－平成27年3月31日)	docs/S10059FQ.xbrl				0	2	27	12	2.1504348E7	1.58939996E10	4.26E8	3.26E8	2.9E8	1.33909996E10	5.2489999E9	5.2489999E9	0.0	0.0	13.58	245.44			1.36455004E10	5.1020001E9	5.0989998E9		5.69	2.39	2.68	2.05	39.2	0.0	0.0	419.0	494.0	400.0	456.0	429.0
E03296	75640	1070001013828	株式会社ワークマン	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054NQ	有価証券報告書－第34期(平成26年4月1日－平成27年3月31日)	docs/S10054NQ.xbrl				0	6	27	12	2.0461704E7	4.8426E10	8.3389998E9	9.4689997E9	5.8759997E9	5.6847999E10	4.4043002E10	4.4043002E10	1.77500006E9	87.0	288.05	2158.71			5.4920999E10	4.1947501E10	4.1947501E10		14.01	17.24	17.22	19.55	77.48	30.21	4.23	5460.0	8910.0	5410.0	7860.0	5703.3335
E03296	75640	1070001013828	株式会社ワークマン	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054NQ	有価証券報告書－第34期(平成26年4月1日－平成27年3月31日)	docs/S10054NQ.xbrl				0	6	27	12	2.0461704E7	4.8426E10	8.3389998E9	9.4689997E9	5.8759997E9	5.6847999E10	4.4043002E10	4.4043002E10	1.77500006E9	87.0	288.05	2158.71			5.4920999E10	4.1947501E10	4.1947501E10		14.01	17.24	17.22	19.55	77.48	30.21	4.23	5460.0	8910.0	5410.0	7860.0	5703.3335
E03299	75710	4011001030931	株式会社ヤマノホールディングス	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10056QF	有価証券報告書－第29期(平成26年4月1日－平成27年3月31日)	docs/S10056QF.xbrl				0	6	27	12	3.4497056E7	1.30899999E10	2.67E8	2.6E8	2.52E8	6.7049999E9	7.44E8	7.44E8	6.8E7	2.0	7.32	21.58			6.5414999E9	8.94E8	8.94E8		28.19	3.97	2.04	1.99	11.1		7.61	81.0	215.0	79.0	99.0	83.0
E03301	75770	2010701008058	株式会社ＨＡＰｉＮＳ	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004TPR	有価証券報告書－第47期(平成26年3月1日－平成27年2月28日)	docs/S1004TPR.xbrl				0	6	27	12	5270000.0	1.12839997E10	3.35E8	4.08E8	8.14E8	5.5990001E9	6.46E8	6.46E8	2.5E7	5.0	161.25	127.9			5.8220001E9	1.068E9	1.068E9		76.22	7.01	2.97	3.62	11.54		2.34	360.0	405.0	299.0	321.0	326.16666
E03301	75770	2010701008058	株式会社ＨＡＰｉＮＳ	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004TPR	有価証券報告書－第47期(平成26年3月1日－平成27年2月28日)	docs/S1004TPR.xbrl				0	6	27	12	5270000.0	1.12839997E10	3.35E8	4.08E8	8.14E8	5.5990001E9	6.46E8	6.46E8	2.5E7	5.0	161.25	127.9			5.8220001E9	1.068E9	1.068E9		76.22	7.01	2.97	3.62	11.54		2.34	360.0	405.0	299.0	321.0	326.16666
E03304	75780	4011301005583	株式会社ニチリョク	2014	FY	2015-06-22	2014-04-01	2015-03-31	S1004ZEV	有価証券報告書－第49期(平成26年4月1日－平成27年3月31日)	docs/S1004ZEV.xbrl				0	6	27	12	1.3741014E7	3.40600013E9	2.19E8	9.4E7	3.3E7	1.17040005E10	3.73799987E9	3.73799987E9	9.3E7	7.5	2.71	299.17			1.14029998E10	3.76899994E9	3.76899994E9		0.88	0.82	6.43	2.76	31.94	281.82	2.47	220.0	268.0	215.0	238.0	222.33333
E03304	75780	4011301005583	株式会社ニチリョク	2014	FY	2015-06-22	2014-04-01	2015-03-31	S1004ZEV	有価証券報告書－第49期(平成26年4月1日－平成27年3月31日)	docs/S1004ZEV.xbrl				0	6	27	12	1.3741014E7	3.40600013E9	2.19E8	9.4E7	3.3E7	1.17040005E10	3.73799987E9	3.73799987E9	9.3E7	7.5	2.71	299.17			1.14029998E10	3.76899994E9	3.76899994E9		0.88	0.82	6.43	2.76	31.94	281.82	2.47	220.0	268.0	215.0	238.0	222.33333
E03305	75810	8030001065552	株式会社サイゼリヤ	2014	FY	2015-11-30	2014-09-01	2015-08-31	S1006GUC	有価証券報告書－第43期(平成26年9月1日－平成27年8月31日)	docs/S1006GUC.xbrl				0	1	27	12	5.2272344E7	1.09926998E11	4.7170002E9	4.928E9	1.55E9	8.2795004E10	6.3117001E10	6.3006999E10	9.08E8	18.0	30.69	1240.14			8.05695E10	6.2622499E10	6.24645E10		2.48	6.12	4.29	4.48	76.1	58.58	1.45	1581.0	3115.0	1567.0	3045.0	1905.0
E03306	75850	6030001001831	株式会社かんなん丸	2014	FY	2015-09-25	2014-07-01	2015-06-30	S1005YY8	有価証券報告書－第38期(平成26年7月1日－平成27年6月30日)	docs/S1005YY8.xbrl				0	6	27	12	4351308.0	5.76E9	1.61E8	1.77E8	7.4E7	4.12499994E9	3.42499994E9	3.42499994E9	6.0E7	16.0	19.44	898.69			4.12449997E9	3.41699994E9	3.41699994E9		2.17	4.29	2.8	3.07	83.03	81.08	1.76	1733.0	2191.0	1550.0	1809.0	1815.0
E03310	75960	4010101000456	株式会社魚力	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059YG	有価証券報告書－第31期(平成26年4月1日－平成27年3月31日)	docs/S10059YG.xbrl				0	1	27	12	1.462E7	2.3721001E10	1.078E9	1.46E9	1.033E9	1.74320005E10	1.45359995E10	1.45359995E10	5.39E8	38.0	72.86	1024.58			1.67340001E10	1.40379996E10	1.40379996E10		7.36	8.72	4.54	6.15	83.39	52.18	3.84	1572.0	2529.0	1350.0	1451.0	1601.0
E03312	76010	9240001010841	株式会社ポプラ	2014	FY	2015-05-21	2014-03-01	2015-02-28	S1004QI9	有価証券報告書－第40期(平成26年3月1日－平成27年2月28日)	docs/S1004QI9.xbrl				0	1	27	12	9905822.0	4.7910998E10	9.55E8	9.35E8	1.93E9	1.56920003E10	2.60600013E9	2.60600013E9	0.0	0.0	194.85	263.16			1.59725005E10	3.55699994E9	3.55699994E9		54.26	5.85	1.99	1.95	16.61		0.0	557.0	574.0	502.0	529.0	538.75
E03313	76030	4011301006656	株式会社マックハウス	2014	FY	2015-05-21	2014-03-01	2015-02-28	S1004QU7	有価証券報告書－第25期(平成26年3月1日－平成27年2月28日)	docs/S1004QU7.xbrl				0	6	27	12	1.5597638E7	3.5952001E10	2.02E8	3.47E8	1.23E8	2.76440003E10	1.52690002E10	1.52519997E10	6.13E8	40.0	8.06	994.45			2.78294999E10	1.56249999E10	1.56114995E10		0.79	1.25	0.56	0.97	55.17		3.92	996.0	1040.0	830.0	955.0	933.3333
E03313	76030	4011301006656	株式会社マックハウス	2014	FY	2015-05-21	2014-03-01	2015-02-28	S1004QU7	有価証券報告書－第25期(平成26年3月1日－平成27年2月28日)	docs/S1004QU7.xbrl				0	6	27	12	1.5597638E7	3.5952001E10	2.02E8	3.47E8	1.23E8	2.76440003E10	1.52690002E10	1.52519997E10	6.13E8	40.0	8.06	994.45			2.78294999E10	1.56249999E10	1.56114995E10		0.79	1.25	0.56	0.97	55.17		3.92	996.0	1040.0	830.0	955.0	933.3333
E03314	76040	5290001048435	株式会社　梅の花	2014	FY	2015-12-28	2014-10-01	2015-09-30	S1006N3Q	有価証券報告書－第36期(平成26年10月1日－平成27年9月30日)	docs/S1006N3Q.xbrl				0	2	27	12	7489200.0	1.14849997E10		3.0E7		1.93929994E10	7.9330002E9	7.9330002E9	3.6E7	5.0	4.83	1075.31			1.84689992E10	7.8675E9	7.8675E9		0.44	0.16	0.16	0.26	40.91		0.46	2400.0	2748.0	2384.0	2602.0	2461.0
E03315	76050	6370001017612	株式会社　フジ・コーポレーション	2014	FY	2016-01-29	2014-11-01	2015-10-31	S1006RZM	有価証券報告書－第43期(平成26年11月1日－平成27年10月31日)	docs/S1006RZM.xbrl				0	6	27	12	9680000.0	2.75889992E10	2.19800013E9	2.38200013E9	1.604E9	2.14890004E10	8.3859999E9	8.3859999E9	2.35E8	25.0	170.61	891.78			1.83700009E10	7.6850002E9	7.6850002E9		20.87	12.97	7.97	8.63	39.02	14.65	3.06	1616.0	2408.0	1535.0	2162.0	1700.0
E03315	76050	6370001017612	株式会社　フジ・コーポレーション	2014	FY	2016-01-29	2014-11-01	2015-10-31	S1006RZM	有価証券報告書－第43期(平成26年11月1日－平成27年10月31日)	docs/S1006RZM.xbrl				0	6	27	12	9680000.0	2.75889992E10	2.19800013E9	2.38200013E9	1.604E9	2.14890004E10	8.3859999E9	8.3859999E9	2.35E8	25.0	170.61	891.78			1.83700009E10	7.6850002E9	7.6850002E9		20.87	12.97	7.97	8.63	39.02	14.65	3.06	1616.0	2408.0	1535.0	2162.0	1700.0
E03316	76060	1011001028441	株式会社ユナイテッドアローズ	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10054DM	有価証券報告書－第26期(平成26年4月1日－平成27年3月31日)	docs/S10054DM.xbrl				0	1	27	12	3.78E7	1.18656999E11	1.07919995E10	1.10150001E10	6.2850002E9	5.7414001E10	3.03630008E10	3.03630008E10	2.40999987E9	78.0	198.06	992.76			5.6356499E10	3.05585009E10	3.05585009E10		20.57	19.55	9.1	9.28	52.88	38.35	7.89	3355.0	5870.0	3075.0	5220.0	3355.0
E03317	76140	5010401041686	株式会社オーエムツーネットワーク	2014	FY	2015-04-30	2014-02-01	2015-01-31	S1004LQ4	有価証券報告書－第56期(平成26年2月1日－平成27年1月31日)	docs/S1004LQ4.xbrl				1	6	27	12	7335634.0	3.6246E10	1.628E9	1.75100006E9	9.76E8	1.47309998E10	8.8460001E9	8.8460001E9	1.63E8	24.0	143.32	1297.81			1.42150001E10	8.4230001E9	8.4230001E9		11.59	12.32	4.49	4.83	60.05	16.7	1.94	1002.0	1508.0	941.0	1402.0	945.0
E03318	76110	1030001006892	株式会社ハイデイ日高	2014	FY	2015-05-27	2014-03-01	2015-02-28	S1004SC4	有価証券報告書－第37期(平成26年3月1日－平成27年2月28日)	docs/S1004SC4.xbrl				0	1	27	12	2.006898E7	3.4424001E10	4.05299994E9	4.01900006E9	2.29299994E9	2.31740006E10	1.68539996E10	1.68539996E10	6.0E8	36.0	114.59	842.03			2.17835008E10	1.59785001E10	1.59785001E10		14.35	18.45	11.77	11.67	72.73	26.17	3.76	3830.0	3985.0	2705.0	3470.0	3081.5
E03318	76110	1030001006892	株式会社ハイデイ日高	2014	FY	2015-05-27	2014-03-01	2015-02-28	S1004SC4	有価証券報告書－第37期(平成26年3月1日－平成27年2月28日)	docs/S1004SC4.xbrl				0	1	27	12	2.006898E7	3.4424001E10	4.05299994E9	4.01900006E9	2.29299994E9	2.31740006E10	1.68539996E10	1.68539996E10	6.0E8	36.0	114.59	842.03			2.17835008E10	1.59785001E10	1.59785001E10		14.35	18.45	11.77	11.67	72.73	26.17	3.76	3830.0	3985.0	2705.0	3470.0	3081.5
E03319	76100	7260001004488	株式会社テイツー	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004TLL	有価証券報告書－第25期(平成26年3月1日－平成27年2月28日)	docs/S1004TLL.xbrl				0	6	27	12	5.264E7	2.93900001E10	1.96E8	1.99E8	1.432E9	9.5000003E9	3.68600013E9	3.684E9	2.5E7	0.5	28.31	72.81			1.03829996E10	4.4314998E9	4.4294999E9		32.33	1.92	0.67	0.68	38.78		0.56	61.0	68.0	31.0	35.0	50.166668
E03320	76150	7010001040938	京都きもの友禅株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10051P5	有価証券報告書－第44期(平成26年4月1日－平成27年3月31日)	docs/S10051P5.xbrl				0	1	27	12	1.54982E7	1.38520003E10	5.79E8	6.81E8	3.9E8	1.34479995E10	8.3730002E9	8.3730002E9	5.01E8	42.0	31.95	701.14			1.45725E10	9.8125005E9	9.8125005E9		3.97	4.67	4.18	4.92	62.26	128.46	5.11	1009.0	1095.0	811.0	910.0	999.0833
E03321	76160	8020001040291	株式会社　コロワイド	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10057K4	有価証券報告書－第53期(平成26年4月1日－平成27年3月31日)	docs/S10057K4.xbrl				1	1	27	12	7.528404E7	1.77573003E11	5.344E9	3.79100006E9	1.39100006E9	2.04289999E11	4.2006E10	2.18419999E10	5.8832698E8	5.0	15.7	208.28	6.0E9	2.13327008E8	1.70533994E11	2.77309993E10	1.54084997E10	6.0E9	7.64	2.22	3.01	2.13	10.69	31.84	1.35	1692.0	2028.0	1459.0	1842.0	1726.25
